        UserId,Gender,MonthOfBirth,IsPupilPremium,YearGroup
7312,Female,,,8
7313,Female,,,8
7314,Male,,,8
7315,Male,,,8
7316,Male,2008-12-01,1,9
7317,Male,2009-01-01,1,8
7318,Female,2008-10-01,0,8
7319,Female,2009-06-01,0,8
7320,Male,2009-03-01,0,8
7321,Female,2009-04-01,0,8
7322,Female,2009-08-01,0,8
7323,Female,2009-08-01,0,8
7324,Male,2009-06-01,0,8
7325,Unspecified,,,
7326,Unspecified,,,
7327,Unspecified,,,
7328,Unspecified,,,
7329,Female,2008-11-01,,
7330,Male,2008-11-01,0,7
7331,Unspecified,,,
7332,Male,2009-03-01,1,8
7333,Unspecified,,,8
7334,Unspecified,,,8
7335,Unspecified,,,
7336,Unspecified,,,
7337,Unspecified,,,7
7338,Unspecified,,,8
7339,Unspecified,,,7
7340,Unspecified,,,7
7341,Unspecified,,,8
7342,Unspecified,,,7
7343,Unspecified,,,7
7344,Male,2008-11-01,1,8
7345,Female,2008-12-01,1,8
7346,Male,2009-07-01,1,8
7347,Male,2009-02-01,1,8
7348,Female,2009-04-01,1,8
7349,Female,2007-03-01,0,10
7350,Unspecified,,,9
7351,Female,,,
5425,Male,2008-01-01,,9
7352,Female,2009-08-01,,8
7353,Unspecified,,,
7354,Female,,,
7355,Unspecified,,,
7356,Female,2008-12-01,,8
7357,Female,,,8
7358,Male,,,8
7359,Unspecified,,,
7360,Unspecified,,,
7361,Unspecified,,,
7362,Unspecified,,,
7363,Unspecified,,,
7364,Unspecified,,,
7365,Unspecified,,,
7366,Male,2008-11-01,,8
4851,Male,2009-04-01,,8
7367,Female,2012-02-01,,
7368,Female,2008-09-01,,8
7369,Unspecified,,,8
7370,Unspecified,,,8
7371,Unspecified,,,8
7372,Unspecified,,,8
7373,Unspecified,,,8
7374,Unspecified,,,8
7375,Unspecified,,,8
7376,Unspecified,,,
7377,Unspecified,,,
7378,Unspecified,,,9
7379,Female,,,7
7380,Unspecified,,,9
7381,Female,2007-11-01,1,9
5583,Unspecified,,,7
7382,Male,2009-09-01,,
7383,Unspecified,,,9
7384,Unspecified,,,9
7385,Unspecified,,,9
7386,Unspecified,,,7
7387,Male,2007-10-01,,9
7388,Female,2011-01-01,,
7389,Male,2012-04-01,,
6055,Female,2007-04-01,,11
7390,Unspecified,,,
7391,Unspecified,,,
7392,Unspecified,,,
7393,Unspecified,,,
7394,Female,2008-07-01,0,9
7395,Female,2008-01-01,0,9
7396,Male,2007-09-01,0,9
7397,Female,2008-06-01,1,9
7398,Female,2008-08-01,1,9
7399,Male,2007-01-01,0,10
7400,Male,2006-01-01,0,11
7401,Female,2005-12-01,0,11
7402,Male,2006-05-01,0,11
7403,Female,2005-12-01,0,11
7404,Female,2005-11-01,0,11
7405,Unspecified,,,11
7406,Unspecified,,,10
1278,Unspecified,,,7
7407,Female,2007-01-01,,
7408,Unspecified,,,10
7409,Male,,,
7410,Male,,,
7411,Unspecified,,,9
7412,Unspecified,,,9
7413,Female,2010-03-01,,
7414,Male,,,10
5435,Female,,,10
4714,Unspecified,,,8
7415,Unspecified,,,9
4883,Unspecified,,,9
4888,Unspecified,,,9
4894,Unspecified,,,9
4900,Unspecified,,,9
4889,Unspecified,,,9
4904,Unspecified,,,9
4898,Unspecified,,,9
7416,Male,2007-10-01,0,9
7417,Female,2008-07-01,0,9
7418,Male,2008-06-01,0,9
7419,Female,2008-02-01,0,9
7420,Male,2008-08-01,0,9
7421,Male,2007-10-01,0,9
7422,Male,2008-04-01,,
7423,Female,2008-09-01,,7
4226,Male,2006-04-01,,11
7424,Unspecified,,,8
7425,Unspecified,,,6
7426,Unspecified,,,6
7427,Unspecified,,,5
7428,Male,2005-11-01,0,11
7429,Female,2006-08-01,1,11
7430,Male,2005-09-01,1,11
6448,Unspecified,,,7
7431,Unspecified,,,7
7432,Unspecified,2008-09-01,,7
7433,Unspecified,2009-01-01,,7
7434,Unspecified,,,7
7435,Unspecified,,,7
7436,Unspecified,,,7
7437,Male,2009-06-01,,7
7438,Unspecified,,,
7439,Unspecified,,,
7440,Unspecified,,,
7441,Unspecified,,,
7442,Unspecified,,,
7443,Unspecified,,,
7444,Unspecified,,,
7445,Unspecified,,,
7446,Other,,,
7447,Male,,,
7448,Unspecified,,,6
7449,Unspecified,,,
7450,Unspecified,,,2
7451,Female,2009-01-01,,8
5201,Unspecified,,,9
7452,Unspecified,,,
7453,Unspecified,,,
7454,Unspecified,,,
7455,Unspecified,,,
7456,Unspecified,,,9
7457,Unspecified,,,9
7458,Female,2008-10-01,,7
7459,Male,2008-12-01,0,7
7460,Male,2009-05-01,0,
7461,Male,2008-12-01,0,
7462,Female,2008-11-01,0,
7463,Male,2009-05-01,1,
7464,Male,2009-02-01,0,
7465,Female,2009-06-01,1,
7466,Male,2008-09-01,0,
7467,Female,2008-09-01,0,
7468,Female,2008-09-01,0,7
7469,Unspecified,,,9
7470,Female,2009-01-01,0,7
7471,Male,2009-04-01,0,
7472,Unspecified,2008-01-01,,
7473,Unspecified,,,
7474,Female,2009-03-01,,
7475,Male,,,10
7476,Female,2008-12-01,0,
7477,Female,2009-06-01,,8
7478,Female,2007-07-01,0,13
7479,Male,2007-03-01,1,13
7480,Male,2006-09-01,0,13
7481,Male,2006-10-01,0,10
7482,Male,2007-05-01,0,10
7483,Male,2006-04-01,1,11
7484,Male,2004-11-01,0,13
7485,Male,2008-04-01,1,10
7486,Female,2008-02-01,1,9
7487,Male,2007-12-01,1,9
7488,Male,2009-07-01,1,
7489,Female,2008-10-01,1,8
7490,Male,2007-10-01,1,9
7491,Male,2008-02-01,1,9
7492,Male,2008-01-01,1,9
7493,Female,2008-08-01,1,9
7494,Male,2009-07-01,1,8
7495,Female,2007-11-01,1,9
7496,Male,2009-07-01,1,8
7497,Female,2008-10-01,1,8
7498,Male,2008-01-01,1,10
7499,Male,2007-10-01,1,10
7500,Male,2011-02-01,0,6
7501,Male,2007-10-01,0,9
7502,Male,2012-08-01,1,5
7503,Female,2008-04-01,0,13
7504,Female,2005-02-01,0,13
7505,Female,2006-09-01,0,10
7506,Unspecified,,,
7507,Unspecified,,,7
7508,Unspecified,,,7
7509,Male,1990-11-01,,
7510,Female,,,7
7511,Female,2005-02-01,0,
7512,Female,2004-12-01,0,
7513,Male,2005-07-01,0,
7514,Male,2005-12-01,0,11
7515,Male,2006-05-01,1,11
7516,Female,2005-10-01,0,11
7517,Female,2006-08-01,0,11
7518,Female,2005-12-01,0,11
7519,Female,2010-07-01,,6
7520,Male,2009-10-01,1,3
7521,Male,2001-12-01,0,11
2234,Female,2006-04-01,,11
2230,Female,2005-11-01,,11
2237,Male,2005-12-01,,11
7522,Female,2010-01-01,0,6
7523,Male,2006-04-01,1,10
7524,Female,2007-07-01,0,10
6277,Male,2013-06-01,,4
7525,Male,2006-06-01,0,11
7526,Female,2006-05-01,0,11
7527,Male,2005-12-01,0,11
7528,Female,2007-08-01,0,10
7529,Male,2007-05-01,0,10
7530,Male,2006-11-01,1,10
7531,Female,2006-11-01,0,
7532,Male,2007-07-01,0,10
7533,Female,2007-04-01,1,10
7534,Male,2007-07-01,0,10
7535,Female,2006-09-01,1,10
7536,Female,2007-04-01,1,10
7537,Male,2006-10-01,0,
7538,Male,2010-01-01,0,
7539,Female,2011-09-01,,
7540,Male,2013-01-01,,
7541,Female,2013-08-01,,
7542,Female,2011-03-01,,
7543,Male,2011-02-01,0,6
7544,Female,2012-07-01,,
7545,Male,2013-01-01,,
7546,Male,2006-09-01,0,13
7547,Unspecified,,,8
7548,Female,2006-02-01,,11
2241,Female,2006-03-01,,11
7549,Female,2010-11-01,0,
7550,Female,2007-04-01,,10
6054,Male,2007-08-01,,11
6042,Female,2007-01-01,,11
6426,Unspecified,,,5
6445,Unspecified,,,7
7551,Female,2013-03-01,,4
7552,Female,2012-08-01,0,5
7553,Male,2013-04-01,,4
7554,Female,2012-06-01,1,5
7555,Female,2011-09-01,1,5
7556,Male,2007-03-01,0,10
7557,Female,2009-11-01,0,
7558,Male,2009-12-01,0,
7559,Male,2010-08-01,0,
7560,Male,2007-06-01,,7
7561,Male,2010-02-01,0,7
7562,Male,2008-03-01,0,13
7563,Male,2010-01-01,0,7
7564,Female,2009-03-01,0,8
7565,Male,2009-05-01,0,8
7566,Male,2010-01-01,0,7
7567,Female,2008-03-01,,9
7568,Male,2007-11-01,,9
7569,Unspecified,,,6
7570,Unspecified,,,2
7571,Male,2006-11-01,1,10
7572,Female,2008-01-01,0,9
7573,Male,2007-09-01,0,10
7574,Male,2008-03-01,0,10
7575,Female,2008-01-01,0,10
7576,Female,2007-10-01,0,8
7577,Female,2008-01-01,0,
7578,Female,2007-11-01,1,
7579,Male,2008-07-01,0,
7580,Male,2008-07-01,1,
7581,Female,2008-01-01,0,
7582,Female,2008-04-01,0,10
7583,Female,2008-07-01,1,10
7584,Female,2007-12-01,0,10
7585,Female,2008-05-01,1,10
7586,Male,2008-03-01,0,10
7587,Male,2007-12-01,0,10
7588,Female,2008-06-01,1,10
7589,Female,2007-11-01,0,10
7590,Male,2008-08-01,0,10
7591,Female,2007-11-01,0,10
7592,Female,2008-07-01,1,10
7593,Male,2008-06-01,0,9
7594,Male,2007-12-01,0,9
7595,Male,2011-04-01,,6
7596,Male,2010-02-01,,
7597,Male,2010-03-01,,7
4763,Unspecified,,,11
7598,Unspecified,,,
4757,Unspecified,,,5
7599,Female,2008-02-01,0,8
7600,Unspecified,,,
7601,Male,2008-05-01,1,9
7602,Female,2008-05-01,1,9
7603,Male,2007-11-01,1,9
7604,Male,2007-09-01,0,9
7605,Female,2008-05-01,0,
5235,Female,2008-06-01,,9
4828,Female,2007-12-01,,9
7606,Male,2008-06-01,,9
7607,Female,2007-09-01,,9
5191,Male,2008-04-01,,9
4831,Male,2007-12-01,,9
4826,Female,2008-07-01,,9
5193,Male,2008-07-01,,9
4823,Male,2008-01-01,,9
7608,Male,2008-08-01,,9
7609,Female,2008-03-01,0,
7610,Female,2007-11-01,,9
7611,Female,,,5
7612,Male,,,
7613,Male,,,5
7614,Unspecified,,,13
7615,Unspecified,,0,
7616,Unspecified,,,10
7617,Unspecified,,,13
7618,Unspecified,,,13
7619,Unspecified,,,13
7620,Unspecified,,,13
7621,Female,2007-04-01,,9
7622,Female,2008-01-01,1,
7623,Female,2008-05-01,1,9
7624,Male,2008-08-01,0,8
7625,Male,2008-02-01,1,8
7626,Unspecified,,,9
7627,Female,2008-02-01,1,9
7628,Male,2010-07-01,0,7
7629,Female,2008-10-01,0,8
7630,Male,2010-01-01,0,7
7631,Male,2008-10-01,1,8
7632,Male,2009-03-01,0,8
7633,Male,2009-01-01,0,8
7634,Female,2009-05-01,0,8
7635,Male,2009-03-01,0,8
7636,Female,2009-08-01,0,8
7637,Female,2008-12-01,1,8
7638,Male,2008-11-01,0,8
7639,Male,2009-05-01,0,8
7640,Male,2009-06-01,0,8
7641,Female,2009-07-01,1,8
7642,Male,2010-07-01,0,7
7643,Unspecified,,,7
7644,Female,2009-07-01,1,8
7645,Male,2009-06-01,0,8
7646,Female,2009-04-01,0,8
7647,Female,2008-02-01,1,10
7648,Female,2008-07-01,1,9
7649,Female,2007-11-01,1,10
7650,Female,2008-05-01,0,9
7651,Male,2008-03-01,0,10
7652,Male,2009-01-01,0,8
7653,Female,2008-09-01,0,8
7654,Female,2009-07-01,0,8
4730,Male,2009-01-01,,8
4856,Male,2009-05-01,,8
7655,Male,2008-09-01,,8
7656,Male,2008-11-01,,8
4871,Female,2009-07-01,,8
7657,Female,2009-03-01,,8
4864,Male,2008-11-01,,8
7658,Male,2008-12-01,,8
7659,Male,2009-02-01,,8
4731,Male,2009-05-01,,8
7660,Female,2009-08-01,,8
4846,Female,2009-04-01,,8
7661,Male,2009-08-01,,8
7662,Male,2009-03-01,,8
7663,Female,2009-05-01,,8
7664,Male,2009-06-01,,8
4486,Male,2009-07-01,,8
7665,Male,2009-04-01,,8
7666,Male,2008-12-01,,8
7667,Female,2009-04-01,,8
7668,Female,2008-09-01,,8
4742,Female,2009-02-01,,8
4850,Male,2009-05-01,,8
4758,Male,2009-04-01,,8
4195,Unspecified,,,7
7669,Male,2009-08-01,1,8
7670,Female,2008-10-01,0,8
7671,Female,2009-05-01,0,8
7672,Female,2009-04-01,0,8
7673,Male,2009-02-01,0,8
7674,Male,2008-09-01,1,8
7675,Male,2009-02-01,1,8
7676,Unspecified,,,
7677,Female,2009-01-01,,8
7678,Male,2009-08-01,,8
7679,Female,2009-05-01,,8
7680,Unspecified,,,8
7681,Unspecified,,,8
7682,Unspecified,,,8
7683,Unspecified,,,8
7684,Unspecified,,,8
7685,Unspecified,,,9
7686,Male,2008-12-01,0,9
7687,Male,2008-10-01,0,8
7688,Female,2009-02-01,0,8
7689,Male,2009-07-01,1,8
7690,Female,2008-12-01,0,8
7691,Male,2009-08-01,0,8
7692,Female,2008-12-01,0,8
7693,Female,2008-09-01,1,8
7694,Male,,,9
7695,Female,,,8
7696,Female,,,8
7697,Female,,,8
7698,Male,,,10
7699,Male,,,9
7700,Male,,,8
7701,Female,,,8
7702,Female,2008-09-01,0,9
7703,Female,2008-10-01,0,8
7704,Female,2009-04-01,0,8
7705,Male,2009-03-01,0,8
7706,Female,2008-09-01,0,8
7707,Female,2009-04-01,0,8
7708,Female,2008-10-01,0,8
7709,Female,2008-12-01,0,8
7710,Female,2008-11-01,0,8
7711,Male,2009-07-01,0,8
7712,Unspecified,,,7
7713,Unspecified,,,
7714,Unspecified,,,
7715,Unspecified,,,
7716,Unspecified,,,
7717,Unspecified,,,
7718,Unspecified,,,
7719,Unspecified,,,
7720,Male,2008-10-01,0,7
7721,Male,2009-07-01,1,7
7722,Male,2009-02-01,1,7
7723,Female,2009-01-01,1,7
7724,Male,2009-05-01,0,7
7725,Unspecified,,,
7726,Unspecified,,,
7727,Unspecified,,,
7728,Female,2008-12-01,1,13
7729,Female,2008-10-01,1,8
7730,Female,2008-12-01,0,8
7731,Male,2009-08-01,0,8
7732,Unspecified,,,11
7733,Unspecified,,,
7734,Unspecified,,,
7735,Unspecified,,,
7736,Unspecified,,,7
7737,Female,1963-06-01,,7
7738,Unspecified,,,7
7739,Unspecified,,,7
7740,Unspecified,,,7
7741,Unspecified,,,7
7742,Unspecified,,,7
7743,Unspecified,,,7
7744,Unspecified,,,7
7745,Unspecified,,,7
7746,Unspecified,,,7
7747,Male,2009-08-01,0,
7748,Unspecified,,,
7749,Unspecified,,,6
7750,Female,2008-10-01,0,10
7751,Male,2009-08-01,0,8
7752,Female,2009-05-01,1,8
7753,Male,2009-01-01,1,8
7754,Unspecified,,,11
7755,Unspecified,,,9
7756,Female,2008-09-01,,7
7757,Female,2009-07-01,1,8
7758,Female,2009-05-01,0,8
7759,Unspecified,,,
7760,Female,,,8
7761,Male,,,7
7762,Female,,,
7763,Female,,,8
7764,Female,,,8
7765,Male,,,8
7766,Unspecified,,,
7767,Unspecified,,,
7768,Unspecified,,,
7769,Unspecified,,,
7770,Unspecified,,,
7771,Unspecified,,,
7772,Unspecified,,,
7773,Unspecified,,,
7774,Unspecified,,,
5194,Male,2008-02-01,,9
7775,Unspecified,,,6
7776,Unspecified,,,
7777,Male,2012-01-01,,
7778,Unspecified,,,8
7779,Unspecified,,,8
7780,Unspecified,,,8
7781,Unspecified,,,8
7782,Unspecified,,,8
7783,Unspecified,,,
7784,Unspecified,,,
7785,Unspecified,,,
7786,Unspecified,,,
7787,Unspecified,,,
7788,Female,2009-08-01,1,8
7789,Male,2009-03-01,0,8
7790,Male,2009-05-01,1,8
7791,Male,2008-09-01,,8
7792,Unspecified,,,
7793,Unspecified,,,
7794,Unspecified,,,
7795,Unspecified,,,
7796,Unspecified,,,
7797,Unspecified,,,
7798,Unspecified,,,8
7799,Unspecified,,,6
7800,Unspecified,,,6
7801,Unspecified,,,6
7802,Unspecified,,,6
7803,Unspecified,,,6
7804,Unspecified,,,6
5778,Unspecified,,,6
7805,Unspecified,,,5
5434,Unspecified,,,5
5314,Unspecified,,,5
7806,Unspecified,,,5
7807,Unspecified,,,5
7808,Unspecified,,,5
7809,Unspecified,,,5
7810,Unspecified,,,5
7811,Unspecified,,,3
7812,Unspecified,,,3
2422,Unspecified,,,6
7813,Unspecified,,,
7814,Unspecified,,,
7815,Unspecified,,,
7816,Male,,,
7817,Male,2009-06-01,,
7818,Male,2009-03-01,0,8
7819,Male,2008-02-01,0,9
7820,Male,2007-04-01,0,10
7821,Male,2005-09-01,0,11
7822,Male,2007-06-01,0,10
7823,Male,2006-04-01,0,
7824,Female,2008-01-01,0,9
7825,Male,2009-04-01,0,8
7826,Female,2020-06-01,,
7827,Male,,,
7828,Male,,,
7829,Female,,,
7830,Female,,,
7831,Female,,,
7832,Unspecified,,,9
7833,Unspecified,,,
1296,Male,2009-02-01,,8
1314,Male,2009-04-01,,8
7834,Female,2009-01-01,0,8
1303,Female,2009-05-01,,8
2941,Female,2009-07-01,,8
1262,Male,2008-10-01,,8
1312,Male,2009-04-01,,8
1313,Female,2009-01-01,,8
1650,Male,2009-07-01,,8
1656,Female,2009-02-01,,8
1320,Male,2008-10-01,,8
1323,Male,2009-08-01,,8
1380,Male,2009-07-01,,8
1325,Female,2008-11-01,0,8
1310,Female,2009-07-01,,8
1393,Male,2009-07-01,,8
1316,Female,2008-09-01,0,8
1291,Unspecified,,,7
1452,Unspecified,,,7
1268,Unspecified,,,7
1453,Unspecified,,,7
1355,Unspecified,,,7
7835,Unspecified,,,7
1561,Unspecified,,,7
1454,Unspecified,,,7
1747,Unspecified,,,7
7836,Unspecified,,,7
1276,Unspecified,,,7
1284,Unspecified,,,7
1461,Unspecified,,,7
1280,Unspecified,,,7
1271,Unspecified,,0,7
1286,Unspecified,,,7
1449,Unspecified,,,7
2421,Female,2011-04-01,,6
2424,Female,2011-05-01,,6
3810,Male,2011-08-01,,6
3808,Male,2011-05-01,,6
2427,Female,2011-06-01,,5
7837,Male,2011-04-01,0,
2420,Female,2011-06-01,,6
1311,Male,2009-08-01,,8
7838,Male,1988-05-01,,9
7839,Male,2008-12-01,,8
7840,Unspecified,,,
7841,Unspecified,,,
7842,Female,2009-03-01,,8
7843,Unspecified,,,
7844,Unspecified,,,
7845,Unspecified,,,
7846,Unspecified,,,
7847,Unspecified,,,
7848,Unspecified,,,9
7849,Female,2010-03-01,,
7850,Female,2009-02-01,,8
821,Female,2008-09-01,,8
7851,Female,2009-05-01,0,10
7852,Male,2009-05-01,,8
7853,Unspecified,,,
7854,Unspecified,,,
7855,Unspecified,,,
7856,Male,2007-02-01,0,10
7857,Male,2007-06-01,0,10
7858,Male,2006-03-01,0,11
7859,Male,2005-06-01,0,
7860,Female,2008-01-01,0,9
7861,Female,2008-11-01,,8
7862,Unspecified,,,
7863,Unspecified,,,
7864,Female,2009-07-01,0,8
7865,Unspecified,,,8
7866,Unspecified,,,8
7867,Unspecified,,,8
7868,Unspecified,,,8
7869,Unspecified,,,8
7870,Unspecified,,,8
7871,Unspecified,,,8
7872,Unspecified,,,9
7873,Unspecified,,,9
7874,Unspecified,,,9
7875,Unspecified,,,9
7876,Unspecified,,,9
7877,Unspecified,,,9
7878,Unspecified,,,9
7879,Unspecified,,,9
7880,Unspecified,,,9
7881,Unspecified,,,9
7882,Unspecified,,,9
7883,Unspecified,,,9
7884,Female,2008-11-01,,8
7885,Female,2008-08-01,,9
7886,Unspecified,,,8
7887,Unspecified,,,8
7888,Unspecified,,,8
7889,Female,2008-03-01,,9
7890,Male,2007-10-01,,8
7891,Male,2010-04-01,,7
7892,Unspecified,,,
7893,Female,2007-09-01,,9
7894,Male,2008-04-01,,9
7895,Male,2008-10-01,,8
7896,Female,2008-07-01,,9
7897,Female,2008-06-01,,9
7898,Female,2008-11-01,,8
7899,Male,2006-12-01,0,10
7900,Female,2006-10-01,0,11
7901,Female,1979-04-01,,7
7902,Male,2009-01-01,,8
7903,Female,2009-06-01,,8
7904,Female,2007-09-01,,9
7905,Female,2008-12-01,,8
7906,Male,2009-01-01,,7
7907,Female,2008-11-01,,8
7908,Female,2007-11-01,,9
7909,Unspecified,2009-09-01,,7
7910,Unspecified,,,
7911,Female,2005-10-01,,11
7912,Unspecified,2008-11-01,,8
7913,Unspecified,2009-03-01,,8
7914,Unspecified,,,11
7915,Unspecified,,,11
7916,Unspecified,2008-07-01,,9
7917,Unspecified,,,
7918,Unspecified,,,
7919,Unspecified,,,
7920,Female,2008-04-01,,8
7921,Unspecified,,,8
7922,Unspecified,,,8
7923,Unspecified,2009-06-01,,8
7924,Unspecified,,,9
7925,Unspecified,,,11
7926,Unspecified,,,
7927,Unspecified,,,
7928,Unspecified,2008-06-01,,9
7929,Unspecified,2008-08-01,,
7930,Unspecified,2010-02-01,,7
7931,Female,2007-06-01,0,10
7932,Female,2008-02-01,1,9
7933,Female,2008-08-01,1,9
7934,Unspecified,,,
7935,Unspecified,,,
7936,Unspecified,,,
7937,Unspecified,,,
7938,Unspecified,,,
7939,Unspecified,,,
7940,Unspecified,,,7
7941,Male,2006-03-01,1,11
7942,Male,2006-12-01,0,10
7943,Female,2007-11-01,0,10
7944,Male,2006-06-01,0,11
7945,Male,2009-04-01,0,8
7946,Male,2004-08-01,1,
7947,Female,2006-02-01,0,11
7948,Male,2009-01-01,1,8
7949,Male,2005-11-01,1,11
7950,Male,2009-09-01,1,6
7951,Female,2008-07-01,0,10
7952,Unspecified,2008-08-01,,9
7953,Unspecified,,,10
7954,Unspecified,2007-08-01,,6
7955,Unspecified,2007-11-01,,9
4233,Unspecified,,,5
4237,Unspecified,,,5
4683,Unspecified,,,6
4249,Unspecified,,,5
4239,Unspecified,,,5
4247,Unspecified,,,6
4234,Unspecified,,,5
4254,Unspecified,,,5
7956,Unspecified,2009-02-01,,8
7957,Unspecified,,,8
7958,Unspecified,,,8
7959,Unspecified,,,8
7960,Unspecified,,,8
7961,Unspecified,,,8
7962,Unspecified,,,9
7963,Unspecified,2007-12-01,,9
7964,Unspecified,2009-09-01,,7
7965,Unspecified,,,5
7966,Unspecified,2009-06-01,,8
7967,Unspecified,2008-08-01,,8
7968,Unspecified,2008-08-01,,7
7969,Unspecified,2008-08-01,,7
7970,Unspecified,2008-12-01,,8
7971,Unspecified,2008-08-01,,7
7972,Unspecified,,,
7973,Unspecified,2008-09-01,,8
7974,Unspecified,2008-10-01,,8
7975,Unspecified,2005-10-01,,11
7976,Unspecified,,,2
7977,Unspecified,,,
7978,Unspecified,,,
7979,Unspecified,2008-09-01,,8
7980,Unspecified,2008-08-01,,7
7981,Unspecified,,,6
7982,Unspecified,,,4
7983,Unspecified,2009-08-01,,8
7984,Unspecified,2009-03-01,,8
7985,Unspecified,,,5
7986,Unspecified,,,1
7987,Female,2008-06-01,,
7988,Unspecified,,,1
7989,Unspecified,,,1
7990,Unspecified,,,1
7991,Unspecified,2010-07-01,,7
7992,Unspecified,2008-08-01,,7
7993,Unspecified,2013-04-01,,5
7994,Unspecified,2008-12-01,,8
7995,Unspecified,2009-04-01,,8
7996,Unspecified,2008-08-01,,7
7997,Unspecified,2005-03-01,,12
7998,Unspecified,2009-03-01,,8
7999,Unspecified,2009-04-01,,8
8000,Unspecified,2009-03-01,,8
8001,Unspecified,2008-10-01,,8
8002,Male,2006-11-01,,5
4167,Female,2006-08-01,,5
8003,Unspecified,2008-08-01,,6
8004,Unspecified,,,7
8005,Unspecified,,,7
8006,Unspecified,,,7
8007,Unspecified,,,7
8008,Unspecified,,,7
8009,Unspecified,2012-09-01,,5
8010,Unspecified,2009-10-01,,7
8011,Unspecified,2008-10-01,,8
8012,Unspecified,2008-08-01,,7
8013,Unspecified,2011-11-01,,5
8014,Unspecified,2009-01-01,,8
8015,Unspecified,2008-05-01,,9
8016,Unspecified,2009-08-01,,8
8017,Unspecified,,,8
8018,Unspecified,,,8
8019,Unspecified,,,8
8020,Unspecified,,,8
8021,Unspecified,,,8
8022,Unspecified,,,8
8023,Unspecified,,,8
8024,Unspecified,,,8
8025,Unspecified,2008-10-01,,8
8026,Unspecified,,,
8027,Unspecified,2008-08-01,,7
8028,Unspecified,2008-08-01,,7
8029,Unspecified,2008-08-01,,7
8030,Unspecified,2015-03-01,,5
8031,Unspecified,,,10
8032,Unspecified,,,10
8033,Unspecified,,,10
8034,Female,2009-02-01,,
8035,Unspecified,2008-08-01,,7
8036,Unspecified,2009-12-01,,7
8037,Unspecified,,,7
8038,Unspecified,,,7
8039,Unspecified,,,7
8040,Unspecified,2011-07-01,,6
8041,Unspecified,2008-08-01,,7
8042,Unspecified,2013-12-01,,5
8043,Unspecified,,,7
8044,Unspecified,,,7
8045,Unspecified,,,7
8046,Unspecified,,,7
8047,Unspecified,,,7
8048,Unspecified,,,7
8049,Unspecified,,,7
8050,Unspecified,,,7
8051,Unspecified,,,7
8052,Unspecified,,,7
8053,Unspecified,,,7
8054,Unspecified,2008-10-01,,8
8055,Unspecified,2007-05-01,,8
8056,Unspecified,2010-05-01,,7
8057,Female,2007-02-01,,
8058,Unspecified,,,9
8059,Unspecified,2008-08-01,,7
8060,Unspecified,2008-08-01,,9
8061,Unspecified,2008-08-01,,7
8062,Unspecified,2010-09-01,,6
8063,Unspecified,2008-08-01,,7
8064,Unspecified,2008-01-01,,9
8065,Unspecified,2012-02-01,,6
8066,Unspecified,2009-11-01,,7
4311,Male,2021-08-01,,8
8067,Unspecified,2008-09-01,,8
8068,Unspecified,2008-09-01,,5
8069,Unspecified,1991-12-01,,6
8070,Unspecified,1991-12-01,,6
386,Unspecified,2011-12-01,,5
2509,Unspecified,2011-01-01,,6
8071,Unspecified,2008-01-01,,9
8072,Unspecified,2010-06-01,,7
8073,Unspecified,2007-09-01,,9
8074,Unspecified,2007-09-01,,9
8075,Unspecified,2008-09-01,,6
8076,Unspecified,2008-09-01,,8
8077,Unspecified,2007-10-01,,9
8078,Unspecified,2008-09-01,,8
8079,Unspecified,2008-09-01,,8
5106,Unspecified,2008-10-01,,8
8080,Unspecified,2008-11-01,,8
8081,Unspecified,2009-01-01,,8
8082,Unspecified,2007-11-01,,9
8083,Unspecified,2008-09-01,,8
8084,Unspecified,2007-04-01,,10
8085,Unspecified,2008-09-01,,8
8086,Unspecified,2008-12-01,,8
8087,Unspecified,2011-03-01,,6
8088,Unspecified,2006-10-01,,10
8089,Unspecified,2005-01-01,,8
8090,Unspecified,2011-09-01,,5
8091,Unspecified,2013-03-01,,6
